CustomerID,Age,Gender,City,ProductCategory,PurchaseAmount,PaymentMethod,PurchaseDate,Quantity
3aa5085e-e4d3-4eb8-bdf5-4876be15ecee,57,Other,Chennai,Electronics,5786.71,Net Banking,2024-08-20,2
f0e1d4bb-4f2b-4df6-90bb-cacb288aa622,43,Male,Kolkata,Home Appliances,21522.95,Net Banking,2024-03-22,3
59277924-caf4-4964-9a94-781e6f6097f8,44,Other,Chennai,Electronics,29249.91,Debit Card,2025-03-21,4
7bdeaacf-7a0b-4736-9594-11d7c90b2f80,46,Other,Kolkata,Electronics,43482.37,Net Banking,2024-01-09,3
cd93a20d-4aec-4d82-bc01-0ff3dc3df211,33,Other,Kolkata,Automobile,21757.98,Cash,2023-12-07,9
7df28d3f-68d7-44b0-8cb5-207fbf78f5a2,38,Male,Chennai,Electronics,942.56,Cash,2025-07-20,2
8b389510-386e-4ce0-887e-efea47705a76,37,Other,Surat,Electronics,23099.71,Credit Card,2024-07-06,8
8db3470b-5404-46cb-9ca6-624294b96b70,57,Female,Kolkata,Books,46743.84,Net Banking,2024-12-01,6
b4669bb9-f6d8-4425-92e3-b4d5deb31735,47,Other,Surat,Groceries,11171.33,Net Banking,2024-07-20,9
cb8a0484-8f74-4fbc-a4e3-fadf9a7c75b4,37,Other,Chennai,Clothing,27679.71,Net Banking,2024-07-20,4
f16f51eb-1072-45ff-97a7-ee7dc7f75c93,18,Other,Delhi,Furniture,4855.77,Credit Card,2024-10-20,6
2e200d4b-eec5-4aaa-a2d0-0e93051e0dce,34,Female,Delhi,Home Appliances,2668.47,Net Banking,2024-01-20,8
40053d0f-555e-4150-9a0f-e68059d831eb,58,Other,Chennai,Toys,32204.71,Cash,2025-02-13,9
517ae6f2-92f4-4ff3-bef7-212f61b8fba1,51,Female,Surat,Books,1287.07,Debit Card,2025-01-04,4
0693bd8d-70c9-438b-9665-3af854e5e61c,39,Female,Surat,Clothing,351.33,Cash,2024-10-24,4
7295d0be-7153-4b0c-9137-56bfe61c4922,63,Female,Surat,Toys,21435.45,Credit Card,2024-12-05,9
03713c23-8e68-46a6-8c8c-bd8ea62c7eca,25,Male,Delhi,Furniture,11997.06,UPI,2024-03-10,9
4ab8bce6-a8b3-4d6f-a749-4d4a08d5ffd9,24,Female,Kolkata,Books,14696.18,Credit Card,2025-04-16,7
935555a9-7329-4582-adb9-1f5839ee9abe,36,Male,Delhi,Toys,6713.0,UPI,2024-03-24,5
e7cbfafd-6b5c-4ff9-923f-0befeeabf779,40,Female,Chennai,Groceries,14697.73,Net Banking,2024-06-13,6
d293b95a-c577-45fe-a622-ce4dbca46de1,29,Other,Pune,Electronics,8949.34,Net Banking,2024-11-19,5
52d1292d-b74e-4b63-a21c-dd4b5291e63f,56,Male,Delhi,Automobile,41698.22,Net Banking,2025-06-25,8
d4ab6d24-cfb7-4ece-b5ed-0f7a24744c1c,22,Other,Pune,Toys,17750.64,UPI,2023-11-30,7
302c387b-9c34-40a5-91e2-c433b35e4de8,56,Male,Hyderabad,Automobile,6577.76,UPI,2024-11-15,8
69390390-2a0f-44bd-9806-587b318e49f2,37,Male,Mumbai,Clothing,30310.08,UPI,2024-11-01,8
d6749aa9-8121-4bb7-966a-76d0b32a9595,42,Female,Bengaluru,Beauty,6046.72,Cash,2025-01-13,9
f67500d5-211f-4485-9fda-221812f375a1,50,Other,Surat,Toys,48087.18,UPI,2024-12-22,7
0dec66db-1658-4f30-85dc-acf4ba10c653,46,Male,Chennai,Beauty,22480.32,Net Banking,2024-09-17,7
28348792-2048-49e3-96dc-de1656b8d6f6,50,Other,Bengaluru,Furniture,6116.97,UPI,2025-02-13,3
6ec0c910-0b8d-4795-9d4f-0ce4d3e4529c,52,Female,Bengaluru,Clothing,44297.41,UPI,2024-06-23,5
602b457f-604b-4609-bd73-4599d2f5f793,62,Other,Kolkata,Electronics,46752.2,Cash,2025-02-06,6
6629a0ed-5e8b-44a2-8b12-df14a8608f37,55,Other,Mumbai,Groceries,35553.99,Credit Card,2025-10-08,9
9f72f315-4fab-47e8-aa55-2d8846408e34,49,Other,Kolkata,Clothing,4880.21,Net Banking,2024-04-04,5
81727313-79f6-4477-8496-4b66380635bd,31,Other,Kolkata,Furniture,3062.82,Credit Card,2024-11-21,1
fa5d5ef9-7c0d-4db8-97e3-792efd1e904d,41,Male,Delhi,Beauty,11999.45,Debit Card,2025-08-24,6
4c0a5461-e83e-48a8-8ecb-c184bd9d85b5,38,Other,Hyderabad,Furniture,25544.19,Net Banking,2024-12-11,9
05af38dd-16e4-4076-a68e-673f0966cffd,57,Female,Delhi,Groceries,21075.3,UPI,2024-02-29,6
48d039ad-4103-408e-a281-7fc56fb2ac34,26,Other,Chennai,Groceries,21046.42,Cash,2024-05-28,8
fb4fbd1e-b6c1-4b21-a4f0-f5fde3afb60e,57,Male,Pune,Books,9900.5,Credit Card,2024-11-24,8
57ab2a43-f95f-41f3-a596-5e434301c31c,49,Male,Hyderabad,Toys,34007.11,Cash,2024-10-25,6
0d90a771-caa7-48fb-a83d-96123d752897,41,Female,Hyderabad,Beauty,34688.22,Cash,2024-03-25,5
203db602-0531-401e-870d-2482457e2d2e,52,Female,Chennai,Automobile,34635.5,Debit Card,2025-04-06,8
15d6b10e-6a0d-42c9-86a7-189a9a98b956,45,Female,Mumbai,Automobile,13592.43,Debit Card,2024-10-05,8
d2fd7672-2159-4ec9-9f2d-78e66e9f1e78,50,Female,Hyderabad,Electronics,32361.8,Debit Card,2024-11-05,5
22a9da38-9f66-450e-b128-c1f9670e477b,45,Male,Bengaluru,Beauty,10646.28,Credit Card,2025-09-23,5
6b9af857-8b77-486b-b878-2aa3c1260e15,58,Female,Surat,Furniture,1010.46,UPI,2024-09-21,9
d83b0905-406c-4b28-a2fa-99167d0bcb34,60,Other,Kolkata,Furniture,2293.13,UPI,2025-08-04,6
49227b7e-f2f0-416c-9ef7-602f25ed2718,43,Other,Chennai,Toys,32472.85,Net Banking,2024-07-05,8
907b5205-b823-48e4-ba08-1cf68d5d8b07,62,Male,Hyderabad,Toys,38932.56,Credit Card,2025-05-21,2
ffafc6e9-5a95-4181-b4c6-e553ceb88776,52,Female,Hyderabad,Automobile,25492.81,Credit Card,2025-03-31,9
d684d45d-3c15-4cbd-a279-60b769cd0a0c,53,Other,Mumbai,Books,12862.57,UPI,2024-04-17,9
7430980d-c044-47f9-9769-2184a186a149,34,Other,Hyderabad,Electronics,3193.97,UPI,2024-09-16,8
cfae4004-a1b3-4821-959d-ac88e215741d,41,Other,Chennai,Sports,25544.29,Cash,2024-03-13,8
39abf124-f2f2-4400-b446-5a8c4132f3de,31,Other,Bengaluru,Automobile,39986.67,Debit Card,2023-12-15,5
08a96b3f-35a5-4708-9191-23407d40df24,62,Other,Kolkata,Sports,25998.46,Net Banking,2025-07-12,6
86230b76-3547-4484-a03b-285c3628d12b,33,Male,Surat,Groceries,28566.38,UPI,2025-08-30,6
de2c9734-a971-4884-85a3-ed47470fca97,34,Other,Surat,Groceries,3927.74,Credit Card,2025-03-28,1
e98a3e7b-8e32-47c1-aef4-cacea39a567e,53,Female,Mumbai,Clothing,22243.47,UPI,2023-11-23,2
7d9aad05-0627-400c-962e-9cfa551a29b1,32,Other,Bengaluru,Books,43330.4,Cash,2023-12-15,8
39855205-9c06-42b6-a746-ea28f25351f3,46,Other,Hyderabad,Beauty,34176.06,UPI,2024-02-28,3
58e05aa3-9fb0-4ead-9604-e724e2d205ae,52,Other,Chennai,Sports,28998.36,UPI,2024-01-14,7
21ceee84-43f4-453f-a440-bb89e877456b,41,Male,Pune,Groceries,11471.73,Cash,2025-06-02,7
9c45f253-02c1-433f-bab7-608616f95ee6,38,Other,Kolkata,Furniture,6048.23,UPI,2025-06-27,5
34ae6968-719b-4a44-a29e-f0b92cab2f0a,27,Other,Bengaluru,Sports,26693.96,Debit Card,2024-06-18,5
ad85edcc-bae3-4a4e-98c3-3672f958a6ac,26,Other,Hyderabad,Toys,12235.22,Credit Card,2025-09-06,7
07fb62d3-adaf-4e5f-aa53-22deed96467b,24,Female,Bengaluru,Books,29568.04,Net Banking,2024-03-13,1
fa08deef-8791-4dec-88df-c8d29d68ed21,62,Female,Kolkata,Clothing,39630.2,Net Banking,2024-12-14,2
c6fa51b6-f42d-4314-8bbf-287417f08300,19,Other,Kolkata,Toys,28054.0,Net Banking,2025-02-13,1
1f361bd5-1582-4966-bff5-1bd1945d0190,53,Other,Bengaluru,Furniture,9838.68,Cash,2025-05-07,9
a27b7ee4-5d37-4f96-b953-8949e6e900a4,59,Male,Hyderabad,Clothing,48892.28,UPI,2024-03-30,8
a9f3fc02-20ff-478b-99df-85a90bc71748,33,Female,Hyderabad,Beauty,22927.92,Net Banking,2025-11-01,2
63273fbe-5a61-401e-998a-70b2951e710f,23,Male,Mumbai,Home Appliances,29257.72,Net Banking,2025-09-01,2
faff4a37-79b3-4f2b-b2b0-466240e6515c,42,Female,Chennai,Toys,34634.1,Cash,2025-04-05,6
83829df4-b92d-4873-a5cb-576228fd33c4,62,Male,Bengaluru,Beauty,8782.45,Net Banking,2025-02-26,9
f4fb818d-82b2-4d2e-a7cc-22744e7935cd,18,Male,Kolkata,Home Appliances,33126.03,UPI,2024-09-11,2
163c7fff-6120-43d9-8cf5-41f1d2b9a618,59,Other,Surat,Clothing,30518.59,Cash,2024-08-24,1
ea8241d2-1201-4e6d-bb1c-eaf368f1231a,59,Male,Delhi,Sports,20010.47,Cash,2023-11-27,6
76356dfb-1a46-4117-aea4-4a3f0c348206,51,Male,Hyderabad,Groceries,9404.23,Debit Card,2025-10-13,5
e1205ca7-86e1-4171-bfee-bd5aaf2ab019,58,Female,Bengaluru,Furniture,15623.98,Debit Card,2024-06-16,7
f3cf9be5-9980-43fb-b3a9-329e72a76403,40,Other,Chennai,Automobile,13812.44,Cash,2024-02-22,5
c565f34c-73a5-4655-848e-5810f4715f04,30,Male,Surat,Sports,36151.34,UPI,2024-08-11,2
b4c1bb21-1d07-4e8f-857d-6ce5441b73b6,22,Male,Mumbai,Home Appliances,29419.49,UPI,2024-12-05,2
3bd1c849-1fb9-474a-827f-57707a000455,61,Female,Mumbai,Sports,16040.15,UPI,2023-12-18,3
895c7e22-3907-41b9-9a8e-21f4f5e55494,50,Female,Hyderabad,Books,45660.01,Net Banking,2024-03-19,8
1d5c7385-501b-45d7-b0e0-f53e1532211f,18,Male,Hyderabad,Books,33890.73,Cash,2024-01-28,9
80e794c0-c05c-4e76-81f4-c999718f97d9,30,Other,Chennai,Sports,38988.53,Credit Card,2025-05-07,1
c68db14e-2915-4db1-ae76-695cb3825fad,32,Male,Bengaluru,Groceries,26795.27,Credit Card,2025-04-27,4
d7416762-31a4-4bce-83ed-417924c644ff,51,Female,Hyderabad,Furniture,22648.42,Net Banking,2024-08-05,6
4918d585-072f-4042-aece-cba41d2bbebc,29,Other,Mumbai,Electronics,12302.9,UPI,2025-02-23,1
0b00b934-38f8-4c91-9fe8-f0cf2caa20d2,36,Female,Pune,Books,31115.41,Net Banking,2025-06-29,7
40df74d8-7e7a-41e5-b208-5ede920b9a0a,24,Male,Kolkata,Furniture,26414.38,Debit Card,2025-01-22,8
ce2983aa-2a46-4dc1-bfd5-59b6f1c631ef,52,Other,Hyderabad,Furniture,46304.71,Net Banking,2024-04-13,7
2f75ab59-1830-4eee-9533-d0b095a9487a,25,Female,Kolkata,Toys,21657.51,Debit Card,2024-03-15,8
207b10d8-0d82-4b66-bb89-a49eed0d6c87,46,Female,Bengaluru,Groceries,27913.25,Credit Card,2025-11-12,6
976dbe3a-5f69-4ff0-9eb5-aac4b5e7c271,27,Female,Delhi,Books,46465.04,Cash,2025-02-03,9
9b1acb76-0f1e-4670-bb26-7073eb17f759,56,Male,Delhi,Automobile,42335.89,Net Banking,2024-11-18,3
251dc11e-f924-4aa1-916e-a42eb73a277b,57,Other,Chennai,Clothing,28649.09,Net Banking,2024-03-29,3
d926bb53-9136-441e-ae97-dd4f39281d9a,44,Other,Kolkata,Automobile,8164.55,Debit Card,2024-09-27,5
9a896978-7f90-4b96-8816-9f27f7f82335,32,Female,Kolkata,Toys,45475.66,UPI,2025-03-31,9
494a50d7-dd20-457e-90dd-e3bb951a7d44,33,Other,Hyderabad,Beauty,34467.08,Cash,2024-12-22,7
5bdb92fd-60dd-4ba6-bcf4-22674b6b92ee,28,Other,Kolkata,Groceries,5741.79,Debit Card,2024-07-15,5
4a2fe722-9cf7-40ab-a086-895f83bec3cc,49,Female,Hyderabad,Clothing,29407.02,Credit Card,2023-12-26,6
58412819-b9ce-4bdd-8e42-8c453232859b,37,Male,Bengaluru,Furniture,103.56,Debit Card,2024-09-20,3
50dd3de7-c3e3-40d1-91a8-4c32d0877fdd,33,Female,Kolkata,Groceries,35589.17,Credit Card,2023-12-26,8
0a12b5b4-f370-4188-99d2-aba2874a9f43,40,Male,Chennai,Sports,36925.54,Credit Card,2024-01-11,2
729edd93-03c7-446f-8831-f68a11e6d6c0,47,Female,Chennai,Beauty,15546.29,Credit Card,2023-12-17,6
27b7663c-bef6-474d-b102-22dfe534f94c,56,Other,Delhi,Books,31700.98,Debit Card,2024-01-11,3
5a66bd0a-00af-48b7-a592-c7b5f5373a49,48,Other,Bengaluru,Clothing,3352.32,UPI,2024-08-22,4
3bf9ac19-f111-42c7-9e83-f7c7d3afe18a,53,Other,Delhi,Books,30736.1,UPI,2024-06-06,2
2d4ea8d0-ba8e-40ab-8a32-cffbbc794a59,46,Other,Kolkata,Sports,15576.25,Cash,2024-12-30,6
f1f2c4fd-62dc-4d2a-a383-bd97de9f5bd5,24,Other,Pune,Beauty,36963.08,Cash,2025-11-03,5
6af7cddb-4fd4-4faf-b207-79aadbc5e7af,37,Female,Chennai,Beauty,30465.55,Debit Card,2024-04-16,4
f27e3ea5-7dce-4b0c-b616-7d3998f09052,22,Male,Kolkata,Books,38318.41,Credit Card,2025-05-01,1
299f6cf3-a494-445c-bf3c-df15faed16ad,34,Female,Mumbai,Books,42297.58,Debit Card,2024-05-17,2
65a1fcae-2e3a-4d88-9018-9af663dd5254,45,Other,Bengaluru,Automobile,18936.4,Credit Card,2025-04-13,4
dab6b9f3-fecd-4539-b08f-ae27db5116e6,29,Female,Surat,Automobile,32561.89,Credit Card,2024-12-13,7
defd7df5-66d5-4a50-97bb-616bdf25b042,21,Female,Hyderabad,Toys,7811.75,Cash,2025-10-20,2
7ee5cc26-7fcf-4752-a65c-ea23ba800add,53,Male,Chennai,Groceries,9017.5,UPI,2024-06-24,2
d9536f4d-5c18-450d-9bbe-bc5050582b26,33,Female,Kolkata,Toys,3543.72,Cash,2024-04-12,4
60d366b3-448d-445b-8b18-dbcc24da5b7a,28,Male,Kolkata,Toys,20381.87,UPI,2024-03-20,2
b728d821-e736-4bc2-952b-98c2f2e7cc3d,21,Female,Kolkata,Books,9590.72,UPI,2025-09-13,1
dc8df754-c6f7-43a1-b2c4-63d006c6fe5e,52,Other,Kolkata,Furniture,1906.79,UPI,2024-06-25,5
0999ca36-35ab-40e8-b150-efff4873cee4,24,Female,Bengaluru,Toys,47779.59,UPI,2025-09-10,4
d784813e-6953-4bc6-98e7-4a511a33843d,19,Other,Mumbai,Clothing,518.4,Credit Card,2025-05-13,7
d6f67333-46b0-4469-8367-f146d49d7376,49,Other,Bengaluru,Automobile,29013.96,Cash,2025-04-30,1
3b78250c-8fc0-41eb-b05c-2a081a4753ba,55,Male,Pune,Furniture,5007.62,Debit Card,2024-05-20,8
4febe20a-155d-432e-a678-ee31809faaf7,48,Other,Delhi,Automobile,23120.57,Credit Card,2025-05-01,1
846e4c11-d2ed-4f20-a988-9e3ff1e2943e,46,Female,Mumbai,Furniture,15904.18,Cash,2024-09-07,3
5c073271-39b8-46cf-9c80-c4e33d6ca4b3,22,Female,Delhi,Groceries,15889.61,Credit Card,2023-11-26,7
f6ea3b6e-11a0-4658-9d39-d6b604546528,54,Male,Hyderabad,Clothing,38645.39,Credit Card,2025-01-23,3
ecd9620e-589d-45df-9a23-3d8fada52f01,44,Other,Pune,Clothing,48658.71,Debit Card,2024-10-10,9
91fd2e17-e265-4ec8-8c54-ce7269f558a0,25,Male,Mumbai,Toys,2348.12,Cash,2025-06-18,4
2cf23a6b-1e55-4639-b964-d29dcb1a2742,42,Other,Mumbai,Books,7321.65,Cash,2023-12-23,8
57cd5b86-5d85-4440-811e-6f35b4ed1703,19,Male,Delhi,Books,33393.51,UPI,2023-12-19,2
ea6aac67-83fc-45b8-829c-d51b51efdd28,36,Female,Hyderabad,Toys,38688.93,Net Banking,2024-01-13,4
e97205a4-6911-449d-965e-8689621ee54f,38,Female,Surat,Toys,41466.59,UPI,2024-06-12,5
43d2f5c6-ce8c-4194-b5a0-8df94ef59f3b,63,Other,Hyderabad,Electronics,37634.65,Net Banking,2025-03-10,1
809f2cab-818c-476d-b4c9-38101333b80d,19,Male,Delhi,Sports,20437.34,Credit Card,2025-02-15,1
f2c66e3c-4a5f-4882-a3d2-291b344bdce7,28,Other,Pune,Groceries,49321.06,Credit Card,2025-07-17,4
628a8754-a58d-474f-bdfc-b4b7542c7321,18,Other,Surat,Electronics,46365.12,Debit Card,2024-02-29,5
8dfc7b0e-7eb7-4ab5-ad26-4160c6529a03,45,Male,Delhi,Automobile,42504.16,Credit Card,2025-02-23,2
29aa4f04-eac9-44b4-8561-7d3f5b798b8a,24,Male,Surat,Clothing,27917.75,Debit Card,2024-09-30,5
aff9ff9d-f9f1-47fb-a370-5e9231f73adc,63,Male,Chennai,Books,19460.55,Credit Card,2025-01-09,5
dae0e96e-d193-4615-b861-fe2d21d648bb,45,Other,Bengaluru,Electronics,42707.18,Cash,2024-05-05,4
a792a5e5-0783-4aab-bcc9-3871057e0f1a,47,Male,Hyderabad,Groceries,25981.85,Credit Card,2024-11-29,1
e9481f19-bc58-44e3-b393-328eb94162bf,19,Male,Mumbai,Books,8207.86,Cash,2025-05-03,9
41d398e8-faee-49f2-9889-50279ce62858,39,Other,Pune,Clothing,25238.45,Net Banking,2024-08-21,2
15d41cea-c657-4ead-98f5-396a4344b0c2,24,Male,Delhi,Clothing,39242.53,Debit Card,2025-05-22,5
c48151cb-0c99-4aef-924b-ab73db308717,33,Other,Chennai,Electronics,2529.0,Debit Card,2024-03-13,4
720d16ad-5a2e-449b-b4a8-d2f48b645f8c,30,Other,Mumbai,Groceries,47680.15,Credit Card,2023-12-10,8
3662efc6-8c63-4cc7-bbeb-65ddda1987a7,32,Male,Kolkata,Books,13356.33,Debit Card,2025-10-13,5
3bcca82f-cf50-420f-b98b-e3691954ad97,53,Male,Pune,Furniture,37571.36,Net Banking,2024-08-15,1
36cacba5-fa76-4795-89d4-864cd7b9a5e2,53,Other,Hyderabad,Electronics,31236.01,Net Banking,2024-07-08,5
7ee1b537-019b-4fcd-babd-161295de4b56,48,Other,Delhi,Toys,34007.4,Cash,2024-05-29,7
2b54d35c-1445-402e-a00c-a46f51d4ccaf,53,Male,Chennai,Books,1999.02,UPI,2024-05-26,4
8eef3785-6057-470f-a08b-f36fb0f30278,42,Male,Mumbai,Beauty,49513.5,Net Banking,2023-12-17,8
ea1339f9-c97d-4e61-9ae0-264822671c50,21,Male,Bengaluru,Home Appliances,2663.19,Credit Card,2024-12-12,2
a72484fa-7ef9-4f34-ad68-1f9c8fa505c8,31,Other,Hyderabad,Clothing,22844.31,UPI,2024-11-11,4
2b4d7da5-953f-4e10-96a3-3392fe254023,30,Other,Mumbai,Toys,44539.73,Cash,2023-12-08,7
8ae4ce4a-439d-4dbb-a14c-8c270b63669d,31,Other,Bengaluru,Groceries,7278.85,Debit Card,2025-06-19,5
94c1eb9f-213b-4423-a53c-4ff313ccd012,63,Other,Bengaluru,Home Appliances,47937.4,Net Banking,2025-10-21,7
3ea3450d-aa13-4455-9180-773630c464ce,41,Female,Delhi,Electronics,38046.62,Cash,2023-12-19,7
49a8b58d-3ac8-44a0-a183-bc0a3691e298,19,Female,Pune,Sports,11459.02,Net Banking,2024-02-20,4
c1c2a378-4930-4327-8023-34d411068de2,54,Male,Kolkata,Books,38000.7,Net Banking,2024-10-15,6
3cd99b02-0dcd-4bb0-86b5-d938175a1271,33,Female,Bengaluru,Automobile,1744.43,Debit Card,2023-12-04,1
b859a466-1cfd-476b-8036-1db74abcb7b2,23,Other,Mumbai,Books,26792.48,Credit Card,2025-07-30,7
3125b376-d1c8-4860-b0f0-374c096e77e6,21,Male,Chennai,Home Appliances,48551.47,Debit Card,2025-06-18,5
60934abd-fa8a-4582-b7fa-5c2e86bab60a,40,Other,Delhi,Furniture,9184.83,Debit Card,2024-10-07,6
0f7d9596-9921-4360-a89a-1dbfde77473e,49,Other,Surat,Toys,45592.45,Cash,2025-09-03,6
39beb6ab-8142-423c-91e7-f421d104127d,61,Female,Surat,Electronics,28408.37,UPI,2025-06-04,5
5fea6c4b-e66c-495b-b0fe-52da588bdc41,59,Female,Delhi,Clothing,25651.33,Cash,2024-01-20,3
4bd8bc6d-0b85-45ea-8190-2c878bf0d4bc,47,Female,Chennai,Furniture,35029.22,UPI,2025-06-26,4
14dbd002-1969-4abb-b24b-54cf3555140e,30,Male,Hyderabad,Groceries,44817.49,UPI,2025-05-03,1
91618e4e-0314-48e2-bef3-1271b73bf707,45,Other,Pune,Beauty,32826.9,Debit Card,2024-06-24,1
54440dc1-efc5-4899-8af6-bbf178c57a1e,30,Female,Chennai,Automobile,26513.28,UPI,2024-05-26,7
cc3fa56e-0957-4b0b-a948-7e07ccb4b36b,44,Other,Delhi,Automobile,22786.38,Cash,2024-08-03,9
12f309b5-354d-48ab-8b79-887e7490e68c,18,Female,Mumbai,Sports,26656.47,Credit Card,2024-12-09,9
f1f48152-f266-43fe-af1d-869034bb4609,25,Male,Hyderabad,Electronics,42656.76,UPI,2024-11-16,4
ff11be63-589c-4e9e-95ee-3136b32ac2eb,21,Female,Delhi,Home Appliances,26484.1,Net Banking,2024-01-28,5
2340ece9-9483-4b48-ab2e-59d492419fde,44,Other,Hyderabad,Sports,2265.03,UPI,2024-12-05,1
2bff65c1-1d67-4ae9-8704-678535a597f5,52,Other,Pune,Books,17573.89,Net Banking,2024-10-13,3
bab3a649-01e3-4c6c-92e8-4409571d7834,25,Other,Kolkata,Furniture,12403.59,Debit Card,2024-02-19,4
605f2625-3740-48a6-9f85-4b1b1a485bfa,56,Other,Bengaluru,Beauty,15800.25,Net Banking,2024-03-05,2
238a9508-f03d-472f-bb85-39024ad4d31b,30,Male,Delhi,Automobile,38976.26,Net Banking,2025-07-19,3
d79f947d-59ac-4d27-8e4a-a1f8b6f48470,50,Female,Bengaluru,Home Appliances,39868.99,Debit Card,2025-02-04,5
f1c02513-bf67-4bf9-9b13-f15e30c817ea,60,Other,Delhi,Beauty,23128.87,Cash,2025-05-24,6
c2e40f86-7b78-4bf0-85ec-7dcf9e3b7254,63,Male,Mumbai,Books,22005.77,Credit Card,2025-06-25,9
1151b512-fcbe-4364-8b48-08aa542c0ce4,43,Male,Surat,Sports,29711.5,Debit Card,2024-08-10,3
a8a64f73-bb43-4bd5-8d78-1f8ec56b02f3,61,Male,Kolkata,Automobile,48199.0,Net Banking,2025-04-09,3
1b17feb1-478a-48d2-ab74-9ef449e5e35c,36,Other,Chennai,Groceries,34289.82,UPI,2025-06-24,8
5b773e67-d425-4782-bfcf-194fc7971835,18,Male,Surat,Toys,33094.54,Credit Card,2025-07-07,9
2ab12dff-0e38-4b4b-b012-09d01f9be388,52,Other,Pune,Sports,43292.32,Debit Card,2024-07-13,5
322f7aa8-d352-4a77-aead-8b1caeb682fd,43,Male,Hyderabad,Groceries,38187.76,Credit Card,2025-01-20,1
c4f88684-499c-46d9-975b-4b4fcc7e8c35,59,Other,Surat,Furniture,17612.17,Cash,2024-12-21,6
8259b8c4-ed26-422a-a057-655a17ab76e8,63,Male,Kolkata,Sports,36949.16,UPI,2024-05-14,1
aee6aef6-d92e-461b-a4dc-38b9e6c8624e,54,Male,Hyderabad,Toys,6010.72,Net Banking,2024-04-27,9
0ee45f1f-90e8-49cf-b88f-c4efc0dd48b1,32,Female,Chennai,Clothing,34985.17,Cash,2024-04-11,7
2f2ba566-d0d1-4203-8053-0925dd2f42cb,30,Female,Pune,Sports,32110.15,Credit Card,2025-10-27,5
7a55ff1b-71b5-4ffe-a012-0feecee49787,48,Female,Kolkata,Furniture,32029.03,Net Banking,2025-09-11,4
93ff676d-2221-4984-8c97-716497e5a561,46,Male,Surat,Books,41171.24,UPI,2023-11-14,2
5efdc69d-b36f-4b8d-b16a-97c939340128,48,Other,Bengaluru,Beauty,36881.29,Credit Card,2025-04-13,7
1f39bc9a-98cb-472b-a648-d74bf34fd9c7,39,Female,Hyderabad,Clothing,17087.23,Credit Card,2024-03-21,8
a0d55dec-e987-406f-98af-d1ce6f760d63,32,Male,Pune,Furniture,15694.76,Debit Card,2025-01-07,1
55c4754a-e60a-4d4c-9817-0eed021eb9cb,27,Other,Surat,Books,39172.64,UPI,2024-07-30,2
15ef0f85-122d-42d9-b940-065781fc2b12,26,Other,Chennai,Books,2560.52,UPI,2024-06-11,3
67dfd15d-3933-47ef-9cea-3c61ced2f0e4,35,Other,Mumbai,Clothing,11992.08,Credit Card,2025-05-15,6
97e74d05-83d5-426c-9297-2e2035098381,39,Other,Delhi,Home Appliances,12806.44,Net Banking,2024-04-18,3
6b783350-52dd-4160-9041-083b93853d20,28,Female,Delhi,Beauty,47038.27,UPI,2024-02-12,5
e37b68d2-fae2-4853-b4bf-48db7091a951,42,Female,Delhi,Automobile,12871.1,UPI,2025-08-11,1
9dd4e127-6473-4465-bf07-a2ded1d52b8b,28,Female,Hyderabad,Furniture,28725.1,Debit Card,2024-03-14,7
b3454752-c7b2-4aa9-8b6b-e801fe7cd5b0,28,Male,Kolkata,Books,11887.24,UPI,2024-01-26,9
d7547672-f8b2-4f5a-b059-98839edd0772,51,Other,Pune,Electronics,15220.19,Net Banking,2025-09-30,5
b90421c4-bfb4-464c-a7e3-038edab90a34,39,Other,Mumbai,Groceries,32040.47,Debit Card,2024-05-23,3
8e50d347-61d5-480d-a752-4bc5a0fe14b6,58,Female,Hyderabad,Toys,29947.61,Net Banking,2025-08-13,1
1a586306-a186-41ea-9a53-bf9cc6c9258c,30,Male,Mumbai,Home Appliances,20737.01,UPI,2024-05-21,9
c6cc0ffb-d50b-404f-a6d1-7df08b03fc0f,25,Female,Delhi,Sports,39751.06,Net Banking,2025-07-12,3
c5200792-34e2-4346-b767-9c652557f533,57,Other,Pune,Toys,37699.06,Net Banking,2024-02-23,8
d1aea538-a964-4f04-afb9-3de2cc87fdd8,28,Other,Mumbai,Beauty,43603.11,Cash,2024-04-17,4
6c4c6e3f-616e-4d96-a09d-f3b89b19ca45,30,Other,Kolkata,Furniture,39151.09,Credit Card,2025-03-03,8
9b630acf-baa8-4ee5-9efd-d63c77a40d45,49,Female,Surat,Furniture,29499.85,Debit Card,2025-08-31,3
22d1b155-9519-4c58-90bc-9abf201d6133,25,Male,Pune,Automobile,47048.58,UPI,2025-05-21,5
f4f91497-92ad-4849-be9f-30feed565f65,23,Female,Bengaluru,Clothing,8061.53,Net Banking,2025-02-20,6
8b8b2921-2aeb-4cf5-b998-bd7f72c2f538,58,Female,Chennai,Beauty,4037.89,Cash,2024-12-10,1
3d62de36-e757-43a7-b4b9-4bf3785e59a3,55,Female,Bengaluru,Books,48909.66,Cash,2024-09-01,8
93448d7d-5411-48d8-9b07-3f2bce96042a,30,Other,Chennai,Groceries,14910.59,Cash,2023-11-22,4
c8dc07de-690b-4eff-84f3-d9f04b8683b6,22,Female,Pune,Electronics,16082.02,Debit Card,2024-03-08,4
4e9ce3e0-1c25-4c3b-8d15-5eba57dd49c0,20,Other,Bengaluru,Furniture,6893.78,Credit Card,2025-06-07,9
